subject,trial,metric,phone,kinect
P02,S2_T03,left_hip_range_mean,87.7040958707631,77.11096116162352
P02,S2_T03,alcazar_rel_power_Wkg,5.743249808679476,5.772807692307693
P02,S2_T03,alcazar_power_W,361.824737946807,363.68688461538466
P02,S2_T04,time,6.8334472222222225,6.733333333333333
P02,S2_T04,time_sit2stand,3.3000550000000004,3.3
P02,S2_T04,time_stand2sit,2.766712777777778,2.7333333333333334
P02,S2_T04,time_sd,0.029814736603992194,0.033993463423951875
P02,S2_T04,trunk_lean_max,202.75284199557734,208.21759219611806
P02,S2_T04,trunk_lean_range_mean,17.545128268910716,23.85367453708291
P02,S2_T04,right_knee_range_mean,71.95033574988202,72.98061758355469
P02,S2_T04,left_knee_range_mean,80.22449644711125,85.38269415172184
P02,S2_T04,right_hip_range_mean,73.32793351274204,79.62902958043715
P02,S2_T04,left_hip_range_mean,88.66902992471975,82.22838693623078
P02,S2_T04,alcazar_rel_power_Wkg,5.49111579847653,5.5727599009901
P02,S2_T04,alcazar_power_W,345.9402953040214,351.0838737623763
P02,S2_T05,time,6.5334410441353254,6.6
P02,S2_T05,time_sit2stand,3.066717224798214,3.1
P02,S2_T05,time_stand2sit,2.633376747381075,2.5666666666666664
P02,S2_T05,time_sd,0.09043255731963322,0.12578641509408803
P02,S2_T05,trunk_lean_max,203.05858859752487,204.40924302633212
P02,S2_T05,trunk_lean_range_mean,18.474226191393974,21.92121693039253
P02,S2_T05,right_knee_range_mean,76.59351386097349,79.7891013689358
P02,S2_T05,left_knee_range_mean,79.31614076026057,87.04428664584289
P02,S2_T05,right_hip_range_mean,80.46330965330522,84.20113159919859
P02,S2_T05,left_hip_range_mean,92.46056059304244,84.75074969965661
P02,S2_T05,alcazar_rel_power_Wkg,5.743259906459608,5.68534090909091
P02,S2_T05,alcazar_power_W,361.8253741069553,358.17647727272737
P04,S2_T01,time,10.066818953225527,10.166666666666668
P04,S2_T01,time_sit2stand,5.000075639019301,4.9
P04,S2_T01,time_stand2sit,3.966726673621979,4.066666666666666
P04,S2_T01,time_sd,0.07180328363801952,0.15347819244295116
P04,S2_T01,trunk_lean_max,198.6216546911925,197.78548501276063
P04,S2_T01,trunk_lean_range_mean,14.123106193008192,16.15229185157132
P04,S2_T01,right_knee_range_mean,68.53597453584976,74.3485362573705
P04,S2_T01,left_knee_range_mean,68.93500077997984,67.52221412645027
P04,S2_T01,right_hip_range_mean,66.05593124082661,63.2874451973111
P04,S2_T01,left_hip_range_mean,67.22013550417697,65.39662775370626
P04,S2_T01,alcazar_rel_power_Wkg,2.6179635416563913,2.5922522950819658
P04,S2_T01,alcazar_power_W,192.6821166659104,190.78976891803265
P04,S2_T02,time,9.83349595176572,9.633333333333333
P04,S2_T02,time_sit2stand,4.90008103359173,4.7
P04,S2_T02,time_stand2sit,3.8333967269595175,3.8666666666666667
P04,S2_T02,time_sd,0.08432879883288118,0.12364824660660936
P04,S2_T02,trunk_lean_max,197.83804680380823,195.49987295774267
P04,S2_T02,trunk_lean_range_mean,13.219693115809452,12.957402428894103
P04,S2_T02,right_knee_range_mean,69.55260419086102,77.86556112281872
P04,S2_T02,left_knee_range_mean,61.841852215896914,67.62325621921813
P04,S2_T02,right_hip_range_mean,67.46237883122714,63.94231907331226
P04,S2_T02,left_hip_range_mean,59.73070318847359,67.58750029887338
P04,S2_T02,alcazar_rel_power_Wkg,2.6800809324854318,2.7357679930795844
P04,S2_T02,alcazar_power_W,197.25395663092777,201.35252429065739
P04,S2_T03,time,8.76681905248807,8.633333333333333
P04,S2_T03,time_sit2stand,4.333408657123381,4.4
P04,S2_T03,time_stand2sit,3.5000608384458083,3.4000000000000004
P04,S2_T03,time_sd,0.08055504004060693,0.08273115763993906
P04,S2_T03,trunk_lean_max,196.2074945438148,195.07839998507535
P04,S2_T03,trunk_lean_range_mean,11.081539141995743,11.474389670436803
P04,S2_T03,right_knee_range_mean,68.15424895693096,79.04707975675606
P04,S2_T03,left_knee_range_mean,60.66492825802484,64.10729681535886
P04,S2_T03,right_hip_range_mean,69.14623181986646,66.40921053364193
P04,S2_T03,left_hip_range_mean,62.009446013516744,68.78427998394491
P04,S2_T03,alcazar_rel_power_Wkg,3.006171889965086,3.0526523166023156
P04,S2_T03,alcazar_power_W,221.25425110143033,224.67521050193042
P04,S2_T04,time,8.266803821015586,8.066666666666666
P04,S2_T04,time_sit2stand,3.9667324786324785,3.933333333333334
P04,S2_T04,time_stand2sit,3.2000530920060335,3.3000000000000003
P04,S2_T04,time_sd,0.12037179765413254,0.054160256030906406
P04,S2_T04,trunk_lean_max,197.02346281794593,195.39762758217535
P04,S2_T04,trunk_lean_range_mean,13.958019995926819,12.5780931033699
P04,S2_T04,right_knee_range_mean,65.55096123075649,74.9152931939912
P04,S2_T04,left_knee_range_mean,37.946431309381076,64.46132170908399
P04,S2_T04,right_hip_range_mean,62.00434600283754,66.53327719486172
P04,S2_T04,left_hip_range_mean,40.93517727224399,65.8750306543114
P04,S2_T04,alcazar_rel_power_Wkg,3.1879993248421252,3.267094834710743
P04,S2_T04,alcazar_power_W,234.6367503083804,240.45817983471065
P04,S2_T05,time,8.000139702105804,7.933333333333333
P04,S2_T05,time_sit2stand,3.7333985276493755,3.6666666666666665
P04,S2_T05,time_stand2sit,3.0000523882896766,3.166666666666667
P04,S2_T05,time_sd,0.22211496199269354,0.10666666666666667
P04,S2_T05,trunk_lean_max,198.60292592584943,197.12062382085583
P04,S2_T05,trunk_lean_range_mean,13.680027850692374,14.181911516830482
P04,S2_T05,right_knee_range_mean,63.15252476272051,69.23883994918256
P04,S2_T05,left_knee_range_mean,47.542979275743164,56.95620869668652
P04,S2_T05,right_hip_range_mean,62.40392884879346,61.69366867725478
P04,S2_T05,left_hip_range_mean,47.55037726615764,62.45043104322117
P04,S2_T05,alcazar_rel_power_Wkg,3.2942630980635146,3.3220039915966377
P04,S2_T05,alcazar_power_W,242.45776401747466,244.4994937815125
P05,S2_T01,time,6.433445160190866,6.466666666666667
P05,S2_T01,time_sit2stand,3.000052147239264,3.166666666666667
P05,S2_T01,time_stand2sit,2.7333808452624404,2.6333333333333333
P05,S2_T01,time_sd,0.058119662822969646,0.05333333333333331
P05,S2_T01,trunk_lean_max,207.50091242805036,214.62714775051245
P05,S2_T01,trunk_lean_range_mean,18.21768162635072,25.44378133333702
P05,S2_T01,right_knee_range_mean,82.76812443305873,74.86935220035903
P05,S2_T01,left_knee_range_mean,64.22839892818942,82.45377676019896
P05,S2_T01,right_hip_range_mean,87.09728167859124,86.54528308215586
P05,S2_T01,left_hip_range_mean,78.4631148047682,91.12111626874157
P05,S2_T01,alcazar_rel_power_Wkg,6.518707932649232,6.4852190721649485
P05,S2_T01,alcazar_power_W,534.534050477237,531.7879639175258
P05,S2_T02,time,6.3001022123893815,6.333333333333333
P05,S2_T02,time_sit2stand,3.066716420845624,3.0
P05,S2_T02,time_stand2sit,2.4000389380530973,2.433333333333333
P05,S2_T02,time_sd,0.08794079980014337,0.11737877907772674
P05,S2_T02,trunk_lean_max,205.66958324130601,211.6965938588172
P05,S2_T02,trunk_lean_range_mean,15.344133326065696,22.142364154530824
P05,S2_T02,right_knee_range_mean,73.52486570380736,72.6601819234888
P05,S2_T02,left_knee_range_mean,52.188231666143906,76.45424374032629
P05,S2_T02,right_hip_range_mean,73.27541965032474,79.36513710153201
P05,S2_T02,left_hip_range_mean,54.25628575758374,77.73081240358195
P05,S2_T02,alcazar_rel_power_Wkg,6.656677715089747,6.621750000000002
P05,S2_T02,alcazar_power_W,545.8475726373592,542.9835000000002
P05,S2_T03,time,6.266771111111111,6.333333333333334
P05,S2_T03,time_sit2stand,3.066717777777778,3.0333333333333337
P05,S2_T03,time_stand2sit,2.40004,2.466666666666667
P05,S2_T03,time_sd,0.07774732103169178,0.08692269873603534
P05,S2_T03,trunk_lean_max,207.0307638335485,214.38659713846945
P05,S2_T03,trunk_lean_range_mean,15.535477921544558,24.191998683643103
P05,S2_T03,right_knee_range_mean,75.23170285930033,80.80281101252474
P05,S2_T03,left_knee_range_mean,53.80602800833426,89.8652668635563
P05,S2_T03,right_hip_range_mean,72.29475185153908,83.61516535619936
P05,S2_T03,left_hip_range_mean,59.075365960586076,81.91592527868445
P05,S2_T03,alcazar_rel_power_Wkg,6.692082614225934,6.6217500000000005
P05,S2_T03,alcazar_power_W,548.7507743665266,542.9835
P05,S2_T04,time,5.866768487323465,5.966666666666666
P05,S2_T04,time_sit2stand,2.8000485962225623,2.8666666666666663
P05,S2_T04,time_stand2sit,2.366707742045261,2.3
P05,S2_T04,time_sd,0.03887368730429255,0.0711805216802087
P05,S2_T04,trunk_lean_max,202.7696641364832,210.2297836842667
P05,S2_T04,trunk_lean_range_mean,16.218931228735563,24.233228489809186
P05,S2_T04,right_knee_range_mean,78.21236393071176,79.72133464383835
P05,S2_T04,left_knee_range_mean,45.613894398595285,77.68216312026632
P05,S2_T04,right_hip_range_mean,73.22315687377935,83.40027859233268
P05,S2_T04,left_hip_range_mean,52.813672283917086,73.37515858909167
P05,S2_T04,alcazar_rel_power_Wkg,7.14835604824298,7.028673184357544
P05,S2_T04,alcazar_power_W,586.1651959559243,576.3512011173186
P05,S2_T05,time,5.6000902316213494,5.633333333333333
P05,S2_T05,time_sit2stand,2.633375763679087,2.5999999999999996
P05,S2_T05,time_stand2sit,2.133367707284324,2.1666666666666665
P05,S2_T05,time_sd,0.10873179481296322,0.12543258481484518
P05,S2_T05,trunk_lean_max,205.1787722859286,213.72042701210452
P05,S2_T05,trunk_lean_range_mean,14.220428755975092,22.334991907142033
P05,S2_T05,right_knee_range_mean,79.87378864001636,75.36951884770762
P05,S2_T05,left_knee_range_mean,38.32334138118813,75.62867869836221
P05,S2_T05,right_hip_range_mean,73.60972347091572,79.21950956900017
P05,S2_T05,left_hip_range_mean,50.24903213275645,75.53764999195673
P05,S2_T05,alcazar_rel_power_Wkg,7.488763263705145,7.444571005917162
P05,S2_T05,alcazar_power_W,614.0785876238219,610.4548224852073
